//Action
//Noppeney et al. (2005) Exp. 1
//Auditory_word,high_sem,oral
//Subjects=12
-63.26	-34.26	30.14
-56.96	-65.13	9.55

//Bedny et al. (2008; Exp1)
//Auditory_word, high_sem, button
//Subjects=12
-58	-48	22
-57	-41	-1
57	-46	11

//Bedny, et al. (2012)
//Auditory_word,high_sem,button
//Subjects=20
-64	-44	20
-52	-42	2
-64	-42	4
60	-38	8
48	-36	4
-56	18	-2

//Grezes, et al. (2002) Condition 2
//Visual_pic,high_sem,oral
//Subjects=10
-30.61	-3.89	54.59
-4.55	-66.32	51.36
-35.38	45.28	29.64
20.74	38.47	22.63
72.83	-51.52	21.68
57.09	26.97	-10.47
26.94	-5.25	-9.01

//Grezes, et al. (2002) Condition 3
//Visual_pic,high_sem,oral
//Subjects=10
-58.82	-2.69	45.99
-50.12	-61.34	38.2
-33.25	47.2	27.17
-48.64	18.92	1.09
-65.77	-43.45	0.83
-37.98	-32.46	-20.9

//Tranel et al. (2005) Condition 2
//Visual,high_sem,oral
//Subjects=10
-51.88	-48.9	-12.31
-52.62	-69.37	9.9
-52.81	27.7	14.86
-44.34	35.2	2.77

//Boronat, et al. (2005)Condition 3
//Visual_pic,high_sem,button
//Subjects=15
48.75	37.5	-5
56.3	7.5	20
37.5	3.75	45
56.25	-63.8	-10
30	-48.75	-20

//Boronat, et al. (2005)Condition 4
//Visual_pic,high_sem,button
//Subjects=15
52.5	3.75	10
33.75	0	50
37.5	-71.25	40
48.75	-71.3	-15
-48.8	-78.75	0
0	15	40
18.75	-3.75	5

//Canessa (2008)
//Visual_pic,high_sem,button
//Subjects=15
-24	-100	-10
14	-96	-6
-30	-86	8
34	-94	4
-32	-46	-28
34	-48	-28
-12	-62	18
12	-62	14
-52	-58	10
54	-54	12
-54	-64	24
54	-62	16
-62	-24	10
60	-26	6
-56	-14	-24
-30	-78	24
28	-72	32
30	-66	52
-58	-6	42
56	-10	46
-60	-6	8
64	-2	10
-18	38	46
20	26	48
0	10	52
0	-4	58
-2	26	14
4	28	10
-4	40	-2
-2	50	-4

//Kellenbach, et al. (2003); Condition 1
//Visual_pic,high_sem,button
//Subjects=9
-46	4	20
-46	-60	-4
-38	-44	44
-56	-44	20

//Kellenbach, et al. (2003); Condition 2
//Visual_pic,high_sem,button
//Subjects=9
-50	14	22
-52	-50	-2

//Kellenbach, et al. (2003); Condition 3
//Visual_pic,high_sem,button
//Subjects=9
-46	16	24
-52	-48	0
-42	-50	-4
-46	-60	-4
-38	-58	8

//Perani et al. (1999) Exp. 1
//Visual_pic,high_sem,button
//Subjects=11
-38.01	41.74	-8.07
-65.67	-40.49	9.5
-59.38	-48.51	-7.74

//Creem-Regehr, et al. (2005;con2)
//Visual_pic,high_sem,noresp
//Subjects=12
-42	-74	-6
-40	-34	-18
44	-62	2
44	-38	-18
46	-66	-6
40	-50	12
-40	-52	58
-20	-62	62
-26	-10	60
24	-8	60
-10	2	64
42	-40	64
-52	4	8
12	6	56
-16	10	4

//Wadsworth (2011) Condition 1
//Visual_pic,high_sem,noresp
//Subjects=32
-12	-86	-12
-48	10	24
-26	-62	64
-22	-30	0
-10	8	66
-28	2	58
24	-30	0
32	-70	36
-18	-6	0

//Johnson-Frey et al. (2003)
//Visual_pic,low_sem,button
//Subjects=17
-55.92	3.54	20.67
-49.69	10.41	1.95
-39.83	11.48	12.89
-50.85	38.27	1.46
58.51	2.15	11.01
37.68	40.29	-4.73
57.15	40.57	-2.85
39.94	30.08	0.72
59.81	9.24	29.34

//Martin et al. (1995)
//Visual_word,high_sem,oral
//Subjects=12
-44.11	16.14	16.98
-37.26	10.14	44.35
-45.41	21.06	0.83
-35.67	54.04	8.6
-33.67	37.5	-7.72
-39.25	-63.02	42.66
-54.94	-51.92	1.49
-48.19	-60.87	20.19
-52.34	-61.77	33.79
29.02	-73.67	-29.17

//Goldberg,   et al. (2006)
//Visual_word,high_sem,button
//Subjects=14
-56.69	-30.31	37.48
-49.41	9.19	23.36
-35.53	34.25	15.04

//Noppeney et al. (2005) Exp. 2
//visual_word,high_sem,button
//Subjects=15
-59.98	-33.93	33.41
-57.07	-69.26	-0.12

//Phillips et al. (2002) Condition 2
//Visual_word,high_sem,button
//Subjects=12
16	-88	-34
36	-78	-34
-56	-62	0

//Tool
//Lewis et al. (2005)
//Auditory_word,high_sem,button
//Subjects=20
54.26	-52.08	5.25
-53.78	-59.05	5.53
53.29	-27.13	19.6
-46.1	-34.07	19.74
-57.81	-25.1	35.86
-40.35	-36.87	46.81
-28.39	-62.56	46.91
-51.73	36.42	16.22
-48.3	7.28	25.77

//Chao, et al. (1999;exp2)
//Visual_pic,high_sem,oral
//Subjects=6
29.1	-50.09	-18.05
-28.13	-53.38	-15.63
55.36	-55.16	6.65
-47.25	-58.61	9.86

//Chao, et al. (2000;exp2)
//Visual_Pic,high_sem,oral
//Subjects=5
-31.32	20.36	4.02
-52.64	7.05	23.63
-30.56	-35.25	52.09

//Chao, et al. (2002)
//Visual_pic,high_sem,oral
//Subjects=7
-25.83	-59.99	-6.05
24.96	-56.41	-5.03
-46.24	-57	4.08
-31.65	-44.08	49.62
-46.08	12.06	30.86

//Damasio, et al. (1996)
//Visual_pic,high_sem,oral
//Subjects=9
-55.12	-48.91	-12.25
-32.61	-29.35	-22.42
-30.75	-3.14	-40.73
-52.93	-53.05	-10.76
-30.44	-30.41	-22.35
-33.99	-3.15	-40.67
-55.07	-52.96	-9.61
-47.54	25.62	3.77
-4.09	41.78	24.97

//Grezes, et al. (2002) Condition 4
//Visual_pic,high_sem,oral
//Subjects=10
-58.83	-0.57	45.78
-33.22	45.28	29.6
-50.75	19.33	5.57
-59.31	-30.45	1.68
-37.95	-32.25	-18.68

//Grabowski, et al. (1998)
//Visual_pic,high_sem,oral
//Subjects=9
-46.48	26.58	2.54
-29.21	59.38	7.96

//Grafton, et al. (1997) Condition 2
//Visual_pic, high_sem,oral
//Subjects=1
-1.34	11.18	64.93
-40.36	0.22	53.23
-33.48	49.9	10.1
-36.8	49.26	3.49
-39.85	21.16	13.05
19.67	31.98	22.17

//Grafton, et al. (1997) Condition 3
//Visual_pic,high_sem,oral
//Subjects=8
-4.79	9.61	48.33
-40.36	0.22	53.23
-50.41	2.16	28.56
-33.48	49.9	10.1
-39.85	21.16	13.05

//Kiyosawa,  et al. (1996)
//Visual_pic,high_sem,oral
//Subjects=4
-28	-33	5
-28	33	1
-24	-31	37
-24	35	41
