//Reference=MNI
//Adam et al. (2010) Exp2,nonliving,auditory,high_sem,button
//Subjects=24
26	-28	-20
30	-30	-18
-22	-32	-12

//Reference=MNI
//Adam et al. (2010) Exp1,nonliving,pic,visual,high_sem,button
//Subjects=24
-26	-46	-12
28	-44	-10
30	-34	-16
38	-82	18
-32	-90	20

//Reference=MNI
//Bedny et al. (2008; Exp1),nonliving,word,auditory,high_sem,button
//Subjects=12
-58	-48	22
-57	-41	-1
57	-46	11

//Reference=MNI
//Bedny et al. (2012),nonliving,word,auditory,high_sem,button
//Subjects=20
-64	-44	20
-52	-42	2
-64	-42	2
60	-38	8
48	-36	4
-56	18	-2

//Reference=MNI
//Canessa (2008),nonliving,pic,visual,high_sem,verbal
//Subjects=15
-24	-100	-10
14	-96	-6
-30	-86	8
34	-94	4
-32	-46	-28
34	-48	-28
-12	-62	18
12	-62	14
-52	-58	10
54	-54	12
-54	-64	24
54	-62	16
-62	-24	10
60	-26	6
-56	-14	-24
-30	-78	24
28	-72	32
30	-66	52
-58	-6	42
56	-10	46
-60	-6	8
64	-2	10
-18	38	46
20	26	48
0	10	52
0	-4	58
-2	26	14
4	28	10
-4	40	-2
-2	50	-4

//Reference=Talairach
//Cappa, S. F., et al. (1998) cond1,nonliving,word,visual,high_sem,button
//Subjects=13
-44	22	20
-40	8	28
-14	30	36
-46	-60	-8
-46	-48	-4
-18	50	20

//Reference=Talairach
//Cappa, S. F., et al. (1998) cond2,nonliving,word,visual,high_sem,button
//Subjects=13
-46	22	20
-40	-78	25
-2	-62	20

//Reference=Talairach
//Chao, L. L., et al. (1999) cond2,nonliving,pic,visual,high_sem,button
//Subjects=8
27	-53	-9
-29	-52	-6

//Reference=MNI
//Devlin, J. T., et al. (2005),nonliving,word,visual,high_sem,button
//Subjects=12
26	-56	-10

//Reference=Talairach
//Gerlach, C., et al. (2000),nonliving,pic,visual,high_sem,button
//Subjects=15
-56	-16	-40
-44	38	-20
-30	52	-18
-32	44	-20
-54	46	16
-58	26	0
-64	6	20
-12	16	38

//Reference=Talairach
//Gerlach, C., et al. (2002a),nonliving,pic,visual,high_sem,button
//Subjects=12
-42	8	22
-42	8	24

//Reference=MNI
//Gerlach, C., et al. (2004),nonliving,pic,visual,high_sem,button
//Subjects=12
56	-58	-16
50	-72	-8
56	-54	-22

//Reference=Talairach
//Goldberg,   et al. (2006),nonliving,word,visual,high_sem,button
//Subjects=14
-54	-33	34
-47	5	25
-34	29	20

//Reference=Talairach
//Gorno-Tempini, M. L. (2000) cond1,nonliving,pic,visual,high_sem,verbal
//Subjects=8
-54	-56	0

//Reference=Talairach
//Gorno-Tempini, M. L. (2000) cond2,nonliving,pic,visual,high_sem,verbal
//Subjects=8
24	-80	32
38	-86	18
40	-36	-8
26	-54	46

//Reference=Talairach
//Hwang, K., et al. (2009),nonliving,word,auditory,high_sem,verbal
//Subjects=13
-45	-69	34
49	-24	46

//Reference=Talairach
//Kawashima, R., et al. (2001),nonliving,pic,visual,high_sem,no_response
//Subjects=8
-12	-86	18
14	-92	22
10	-56	12
28	-68	2
28	-42	-10
-16	8	-36
-38	-16	-22

//Reference=MNI
//Kellenbach, M. L., et al.(2003) cond2,nonliving,pic,visual,high_sem,no_response
//Subjects=9
-50	14	22
-52	-50	-2
-50	-48	-20
-38	34	-14
-50	18	22
-44	-74	-12
-44	-14	-38
34	-76	-48
26	-82	-38
50	-74	-22
-40	-74	38

//Reference=MNI
//Kellenbach, M. L., et al.(2003) cond3,nonliving,pic,visual,high_sem,no_response
//Subjects=9
-46	16	24
-52	-48	0
-42	-50	-4
-46	-60	-4
-38	-58	8
-36	-38	-18
-40	-54	-16
-48	-48	-20
-36	34	-14
-38	-24	-30
-50	18	22
-48	28	2
-44	14	-30
-40	-74	30
54	-78	-14
28	-82	-44
20	-10	-22

//Reference=MNI
//Kellenbach, M. L., et al.(2003) cond4,nonliving,pic,visual,high_sem,no_response
//Subjects=9
-50	-2	26
-48	-62	0
-38	-44	42
-58	-36	36
-52	-38	30

//Reference=MNI
//Kellenbach, M. L., et al.(2003) cond5,nonliving,pic,visual,high_sem,no_response
//Subjects=9
-38	-44	48
-62	-42	26
-52	-30	24
-70	-24	8

//Reference=Talairach
//Martin et al. (1995) exp1,nonliving,pic,visual,high_sem,verbal
//Subjects=12
-42	12	20
-36	4	44
-43	18	6
-34	48	16
-32	34	0
-38	-64	36
-52	-50	0
-46	-60	16
-50	-62	28
26	-68	-28

//Reference=Talairach
//Martin et al. (1995) exp2,nonliving,word,visual,high_sem,verbal
//Subjects=12
44	6	4
-42	18	4
-50	50	4
-54	-62	8
-50	-52	24
-54	-38	20

//Reference=Talairach
//Martin et al. (2003),nonliving,pic,visual,high_sem,button
//Subjects=12
-25	-44	-18
27	-57	-16
-49	-56	-9
-34	-58	-7

//Reference=Talairach
//Mechelli et al. (2006),nonliving,pic,visual,high_sem,verbal
//Subjects=12
-28	-52	-14
32	-50	-16
-29	-92	4
34	-82	10
6	-88	-16
18	-84	-24

//Reference=Talairach
//Moore&Price (1999) Exp. 1,nonliving,pic,visual,high_sem,verbal
//Subjects=8
-42	24	-8
-38	-50	-14
2	-74	-24

//Reference=Talairach
//Moore&Price (1999) Exp. 2,nonliving,pic,visual,high_sem,button
//Subjects=8
-42	24	-8
-4	-92	-10

//Reference=Talairach
//Noppeney et al. (2005) Exp. 1,nonliving,word,auditory,high_sem,verbal
//Subjects=12
-60	-36	27
-54	-63	6

//Reference=Talairach
//Noppeney et al. (2005) Exp. 2,nonliving,word,visual,high_sem,button
//Subjects=12
-57	-36	30
-54	-66	-3

//Reference=Talairach
//Perani et al. (1999) Exp. 1,nonliving,pic,visual,high_sem,button
//Subjects=11
-36	38	0
-62	-40	8
-56	-46	-8

//Reference=Talairach
//Perani et al. (1999) Exp. 2,nonliving,word,visual,high_sem,button
//Subjects=8
-8	-62	36
-44	-56	0
-12	-66	-8
-34	-42	-44
8	-70	4
6	-96	16

//Reference=Talairach
//Phillips et al. (2002),nonliving,pic,visual,high_sem,button
//Subjects=12
16	-88	-34
36	-78	-34
-56	-62	0

//Reference=Talairach
//Anzelloti et al. (2011),tool,pic,visual,high_sem,button
//Subjects=11
-26	-38	-19
24	-46	-13
-44	-59	-11
-52	-12	-27
-35	-8.6	-32
-44	5.2	-33
-25	-78	31
-37	-42	34
